R_mean,G_mean,B_mean,R_std,G_std,B_std,R_over_G,R_over_B,G_over_B,R_minus_G,R_minus_B,RGB_max_minus_min,pixel_R_over_G_mean,pixel_R_over_B_mean,pixel_G_over_B_mean,pixel_RG_normalized_diff_mean,pixel_RB_normalized_diff_mean,H_mean,S_mean,V_mean,S_std,V_std,gray_mean,gray_std,gray_max,gray_p95,gray_p99,bright_pixel_ratio,LBP_hist_00,LBP_hist_01,LBP_hist_02,LBP_hist_03,LBP_hist_04,LBP_hist_05,LBP_hist_06,LBP_hist_07,LBP_hist_08,LBP_hist_09,LBP_hist_10,LBP_hist_11,LBP_hist_12,LBP_hist_13,LBP_hist_14,LBP_hist_15,GLCM_contrast,GLCM_homogeneity,GLCM_energy,GLCM_correlation,entropy,Sobel_mean,Sobel_std,Laplacian_variance,Canny_edge_ratio,highlight_pixel_ratio,highlight_R_mean,highlight_G_mean,highlight_B_mean,highlight_R_std,highlight_G_std,highlight_B_std,highlight_H_mean,highlight_S_mean,highlight_V_mean,highlight_H_std,highlight_S_std,highlight_V_std,highlight_LBP_hist_00,highlight_LBP_hist_01,highlight_LBP_hist_02,highlight_LBP_hist_03,highlight_LBP_hist_04,highlight_LBP_hist_05,highlight_LBP_hist_06,highlight_LBP_hist_07,highlight_GLCM_contrast,highlight_GLCM_homogeneity,highlight_GLCM_energy,highlight_GLCM_correlation,highlight_entropy,highlight_Sobel_mean,highlight_Sobel_std,highlight_Laplacian_variance,highlight_Canny_edge_ratio,highlight_gray_over_global_gray,highlight_saturation_over_global_saturation,highlight_entropy_minus_global_entropy,block_nonempty_ratio,block_coverage_std,block_gray_var,block_gray_range,block_rg_ratio_var,block_rg_ratio_range,block_value_var,block_value_range,HOG_hist_00,HOG_hist_01,HOG_hist_02,HOG_hist_03,HOG_hist_04,HOG_hist_05,HOG_hist_06,HOG_hist_07,HOG_hist_08,Sobel_x_over_y,dominant_direction_ratio,gradient_direction_entropy,highlight_component_count,highlight_total_area_ratio,highlight_largest_area_ratio,highlight_bbox_aspect_ratio,highlight_circularity,highlight_boundary_complexity,clahe_LBP_hist_00,clahe_LBP_hist_01,clahe_LBP_hist_02,clahe_LBP_hist_03,clahe_LBP_hist_04,clahe_LBP_hist_05,clahe_LBP_hist_06,clahe_LBP_hist_07,clahe_GLCM_contrast,clahe_GLCM_homogeneity,clahe_GLCM_energy,clahe_GLCM_correlation,clahe_Sobel_mean,clahe_Sobel_std,clahe_Laplacian_variance,clahe_Canny_edge_ratio,ms256_gray_mean,ms256_gray_std,ms256_gray_max,ms256_gray_p95,ms256_gray_p99,ms256_bright_pixel_ratio,ms256_LBP_hist_00,ms256_LBP_hist_01,ms256_LBP_hist_02,ms256_LBP_hist_03,ms256_LBP_hist_04,ms256_LBP_hist_05,ms256_LBP_hist_06,ms256_LBP_hist_07,ms256_GLCM_contrast,ms256_GLCM_homogeneity,ms256_GLCM_energy,ms256_GLCM_correlation,center_gray_mean,center_gray_std,center_gray_max,center_gray_p95,center_gray_p99,center_bright_pixel_ratio,center_LBP_hist_00,center_LBP_hist_01,center_LBP_hist_02,center_LBP_hist_03,center_LBP_hist_04,center_LBP_hist_05,center_LBP_hist_06,center_LBP_hist_07,center_GLCM_contrast,center_GLCM_homogeneity,center_GLCM_energy,center_GLCM_correlation,label
114.52195,133.91393,137.58379,41.39636,41.300392,41.694008,0.85519075,0.8323797,0.9733263,-19.391975,-23.061836,23.061836,20165.758,14241.967,16667.49,-0.053679816,-0.06433371,94.11866,56.162945,137.67992,49.750805,41.65962,128.50313,41.127163,255.0,182.0,245.0,0.024114132,0.21496901,0.08270799,0.016685154,0.05634584,0.033252854,0.010753671,0.019504078,0.049298532,0.04387602,0.020417618,0.008665579,0.03179119,0.05516476,0.018969005,0.080332786,0.2572659,2.2810588,0.6676722,0.25300482,0.8019598,6.5779705,82.702034,87.24014,21551.99,0.1573964,0.028818864,204.15488,208.07843,210.14848,33.30634,31.920292,31.662199,98.44812,8.779246,210.6096,28.230873,6.6667237,31.719532,0.36412078,0.05565423,0.07637656,0.0562463,0.04381291,0.04499704,0.05743043,0.30136174,6.32799,0.41707426,0.18148944,0.19763714,6.5794845,146.28816,79.588615,62517.297,0.2741267,1.61185,0.15631741,0.0015136568,0.99999994,0.39939287,850.92065,93.1758,0.0050929533,0.23973185,879.1669,92.24063,0.13105808,0.104264855,0.121193975,0.12567067,0.12051296,0.10582632,0.090814896,0.0839954,0.11666287,1.005149,0.13105808,3.1562016,122.0,0.028818864,0.0029206164,1.137931,0.3116858,40.31743,0.30480912,0.07184339,0.04569005,0.06929201,0.062440455,0.04131158,0.07250245,0.33211094,6.4682803,0.46076325,0.13521443,0.62550455,162.9913,120.12391,61383.523,0.32873082,128.67548,38.195644,254.0,181.0,217.0,0.008790874,0.30065548,0.074562564,0.041946396,0.070016384,0.065575935,0.038087435,0.08151398,0.32764181,1.5978351,0.679817,0.26552448,0.82323533,148.95703,27.663544,255.0,213.0,251.0,0.043823242,0.29501343,0.07788086,0.04798889,0.06665039,0.06790161,0.04676819,0.07307434,0.3247223,2.705487,0.6162534,0.2587155,0.5553268,0
98.06885,123.12371,127.47152,40.501278,37.08826,37.564575,0.7965066,0.76933926,0.9658919,-25.054863,-29.402672,29.402672,11963.642,9746.652,8875.0205,-0.07805814,-0.0905931,94.60046,69.08987,127.53482,40.174484,37.534485,116.11957,37.85819,255.0,190.0,251.0,0.034935858,0.21545435,0.069378205,0.016507689,0.055758882,0.038964268,0.012012548,0.019631973,0.054286007,0.05097044,0.020333342,0.010004081,0.038562573,0.059195593,0.019109134,0.072068915,0.247762,3.1640291,0.6625527,0.31315765,0.6876296,6.4228806,90.681755,102.60388,30368.12,0.13755132,0.042315356,201.35762,205.13525,210.10802,40.796436,39.948944,38.76713,107.28477,12.199117,210.28241,18.56088,7.4314094,38.738037,0.35729387,0.044095438,0.08184838,0.0576865,0.044095438,0.0525521,0.073693745,0.28873453,9.533812,0.38172984,0.19296739,0.20630008,6.6709085,197.44507,104.15224,104798.74,0.320447,1.7618172,0.17656882,0.24802767,0.99999994,0.3874588,376.9762,64.08432,0.009123626,0.3178298,340.00018,61.93988,0.14326547,0.11586021,0.10879519,0.106762245,0.105893515,0.097754195,0.09348194,0.098213695,0.12997356,1.1032,0.14326547,3.1566417,117.0,0.042315356,0.01726865,2.137255,0.08475106,148.2739,0.29137442,0.06990742,0.05181846,0.0738861,0.07022622,0.04886633,0.07998164,0.3139394,6.6705713,0.4630717,0.1478851,0.55099016,158.9728,126.12774,64304.33,0.3210041,116.147224,34.414474,254.0,183.0,225.0,0.013465416,0.2831727,0.07824036,0.052117515,0.07534352,0.06432014,0.047169812,0.07959906,0.32003692,2.3249075,0.68430424,0.34324032,0.71585923,131.24652,35.911392,255.0,231.0,252.0,0.058425903,0.27896118,0.08053589,0.049362183,0.06971741,0.0715332,0.051589966,0.08062744,0.31767273,4.18855,0.60756963,0.27613887,0.58420354,0
96.987144,124.526695,128.12364,40.89197,38.622257,39.301,0.7788462,0.75698084,0.971926,-27.53955,-31.136497,31.136497,11929.492,11755.468,14051.542,-0.08592597,-0.09607887,93.39189,73.657524,128.15492,43.766953,39.220657,116.696915,39.03134,255.0,188.0,251.0,0.033732086,0.215679,0.06553451,0.016032303,0.05335194,0.040837836,0.013043565,0.018882489,0.06386695,0.054094177,0.020545099,0.009871742,0.0364438,0.057236306,0.020619322,0.0627437,0.25121728,2.5868592,0.7044191,0.3245082,0.75641507,6.3383603,75.80131,95.8839,25267.607,0.11041011,0.05252906,199.28874,203.46025,208.74438,42.11926,40.79013,39.822,108.19314,12.86014,208.77448,14.680776,7.5223227,39.824787,0.34651434,0.047012303,0.07893966,0.06414763,0.04979496,0.05711775,0.06795548,0.28851786,9.631094,0.37469986,0.17779045,0.24131507,6.8165975,201.59877,108.01508,101891.29,0.34578207,1.738054,0.1745937,0.47823694,0.99999994,0.21093594,521.5789,89.30267,0.009307828,0.33045125,460.40286,83.93087,0.1526506,0.09570069,0.088911444,0.088005275,0.09498832,0.09880866,0.10494215,0.11838142,0.1576114,1.2098165,0.1576114,3.1353216,88.0,0.05252906,0.039715797,1.7731959,0.07379698,170.28299,0.28583023,0.067538545,0.054732498,0.08151733,0.07458979,0.04676088,0.079241134,0.3097896,5.9806633,0.5034645,0.1673234,0.56570965,141.27916,122.54043,58710.15,0.2982503,116.70442,35.928654,255.0,182.0,229.0,0.016070152,0.2708793,0.075032294,0.05700944,0.08957774,0.073780425,0.047153503,0.08494784,0.30161947,1.632907,0.7263066,0.34829995,0.8120597,128.58682,27.776955,255.0,190.0,250.0,0.033843994,0.27235413,0.07084656,0.056762695,0.08306885,0.08256531,0.051437378,0.076156616,0.30680847,2.661429,0.6938375,0.38119048,0.5619105,0
122.4412,119.56926,86.61062,40.176662,34.467575,49.95025,1.024019,1.4136974,1.3805381,2.8719406,35.83058,35.83058,3429.6182,376244.97,435167.25,0.0037329968,0.1389283,38.002354,92.221985,126.05824,67.94317,38.923225,116.67354,36.27262,238.0,177.0,193.0,0.00026193928,0.20448114,0.10185977,0.010530571,0.06545408,0.03472738,0.011235744,0.015918087,0.07358707,0.054443996,0.022433879,0.005396918,0.025179349,0.07023515,0.019848246,0.06483353,0.21983509,1.6200354,0.68660486,0.20206496,0.8416495,7.157398,72.82384,70.553085,14346.601,0.1666933,0.08308621,185.81912,180.49304,168.48523,22.448612,11.618104,27.957022,46.120193,26.972021,189.0751,32.22409,44.67006,21.863459,0.29321286,0.051869225,0.037384465,0.10870465,0.057870053,0.010553179,0.13077666,0.3096289,0.227154,0.9041847,0.5320787,0.80283767,5.054125,18.045317,23.070032,832.7716,0.01124293,1.5489777,0.29246846,-2.1032732,0.99999994,0.18446095,534.12555,76.34845,0.008280693,0.3430614,491.46222,70.913635,0.12742534,0.09928473,0.09150678,0.097081006,0.14545609,0.10260719,0.100101784,0.10968559,0.1268515,1.0106302,0.14545609,3.1535232,56.0,0.08308621,0.04141915,1.0260869,0.3566747,35.23202,0.3066794,0.076661624,0.045958422,0.088188834,0.07668042,0.03292214,0.08690072,0.28600845,5.5089226,0.5265536,0.12712215,0.72707915,143.6123,122.22777,53035.113,0.2698741,116.70658,34.511974,230.0,177.0,192.0,0.00013086558,0.29868782,0.08630227,0.049221184,0.09326914,0.090607,0.034362316,0.09372227,0.253828,1.2208883,0.6995723,0.21377033,0.867456,112.295074,32.001587,238.0,170.0,190.0,0.0008239746,0.2947998,0.083358765,0.049453735,0.09402466,0.07809448,0.0332489,0.08695984,0.2800598,1.6307663,0.6549979,0.20285624,0.8005863,1
120.14904,116.01379,109.37689,81.499245,81.713455,84.37288,1.0356445,1.0984865,1.0606791,4.135254,10.772148,10.772148,13509.609,14626.786,5367.171,0.01698143,0.036465287,57.972603,60.932613,127.43273,55.223804,83.50025,116.489685,81.21857,255.0,254.0,255.0,0.19337837,0.14760594,0.10598293,0.0034177527,0.0630282,0.03356289,0.010243946,0.00965259,0.098202184,0.06885328,0.018867485,0.0020534454,0.019328462,0.10521463,0.01949609,0.05581088,0.23867927,0.6061297,0.8763038,0.23340698,0.9878677,7.66665,33.966682,54.72687,4813.652,0.032859784,0.0853325,253.27162,254.24379,253.22423,3.0790293,2.025095,4.8023496,39.36213,2.4687717,254.51857,44.596462,4.7664084,1.8494493,0.17288741,0.011148066,0.047733434,0.08542745,0.012256714,0.0061591524,0.09688347,0.5675043,0.010346083,0.9974142,0.9956202,0.0756415,2.040326,4.6288977,8.441371,203.44756,0.0002463661,2.1794806,0.040516425,-5.6263237,0.99999994,0.16433205,4733.6865,230.6132,0.023400275,0.6803597,5072.089,230.6513,0.13230412,0.097332664,0.083854355,0.08464974,0.1425423,0.10186981,0.107824706,0.1187283,0.13089398,1.0449798,0.1425423,3.1463661,20.0,0.0853325,0.06430597,1.4726027,0.13357083,94.0802,0.26282704,0.06770782,0.046032567,0.101903975,0.08452187,0.023831142,0.11986813,0.29330745,1.2031909,0.7978175,0.19053592,0.970379,57.04595,68.37741,10368.986,0.077528045,116.38741,81.0403,255.0,254.0,255.0,0.19340748,0.2739176,0.07510553,0.037394002,0.10855841,0.09974224,0.022432664,0.123389,0.25946057,0.67254704,0.84790945,0.22330132,0.9864985,115.93106,72.27388,255.0,254.0,255.0,0.14642334,0.24694824,0.050369263,0.035583496,0.09474182,0.12719727,0.0132751465,0.16835022,0.26353455,0.34638348,0.89855933,0.26425952,0.991269,1
154.80853,146.57701,134.88335,58.05738,56.714607,55.19843,1.0561583,1.1477216,1.0866946,8.231522,19.925186,19.925186,18818.22,28352.451,14397.03,0.02413761,0.053559504,24.246698,42.270466,155.12721,41.762302,57.62667,147.69447,56.775677,240.0,224.0,232.0,0.07830671,0.199516,0.07950598,0.011385566,0.048817635,0.04460346,0.0151981395,0.017649451,0.06331689,0.04434268,0.021889701,0.0065298798,0.032409485,0.06784399,0.02397071,0.061700065,0.26132038,0.9697921,0.82215667,0.22426262,0.96005255,7.596486,38.439777,68.59252,7888.2456,0.04466605,0.09590459,230.56068,224.76335,212.54428,4.676632,5.588572,8.9645405,21.705235,20.016613,230.62842,4.3904853,8.547335,4.641745,0.2302521,0.039756592,0.055462185,0.11921182,0.0432918,0.013793103,0.11967546,0.37855694,0.07014119,0.9649294,0.6712502,0.8566133,4.3389473,7.222511,4.281509,81.85511,0.0,1.5236608,0.4735366,-3.2575386,0.99999994,0.25540787,2055.2983,162.887,0.0011885279,0.123713374,2018.8164,160.09134,0.13142642,0.11916637,0.10053305,0.08520195,0.20018212,0.07279657,0.08218042,0.09621124,0.11230177,0.9533693,0.20018212,3.1016119,6.0,0.09590459,0.07895734,1.9435483,0.27337965,45.966736,0.28737208,0.06443823,0.059233103,0.0820616,0.06470944,0.041771412,0.08429908,0.31611502,2.3713992,0.6832722,0.16929653,0.9009785,74.39198,91.77475,21137.066,0.115602866,147.69011,56.5415,240.0,225.0,232.0,0.07839885,0.26049227,0.076598145,0.04901612,0.10091801,0.081533216,0.027352,0.12442233,0.2796679,1.1159111,0.8435598,0.23262595,0.95345676,145.45627,35.94769,223.0,203.0,214.0,0.0006866455,0.28599548,0.058502197,0.06239319,0.0703125,0.07078552,0.04446411,0.09152222,0.31602478,0.5310387,0.8076955,0.24996364,0.9482142,1
100.96532,125.382935,129.8998,40.242306,35.85158,36.09233,0.80525565,0.7772554,0.9652281,-24.417618,-28.934479,28.934479,4228.9214,2240.7808,2472.476,-0.07650677,-0.0944308,95.55245,64.39957,129.95459,33.735928,36.10557,118.58995,36.93006,255.0,198.0,251.0,0.038250733,0.21699251,0.06764477,0.016911192,0.056267273,0.039156232,0.011866778,0.01938516,0.05289744,0.052559763,0.019839985,0.010247328,0.037488542,0.05896176,0.019268008,0.074205264,0.246308,3.426926,0.6485794,0.30184203,0.6612008,6.489985,96.681725,107.92901,33568.92,0.14887224,0.03942862,205.02107,208.34865,213.1637,39.59626,38.854237,37.725266,107.44621,11.222069,213.34692,20.33724,7.01788,37.694904,0.35902187,0.042237867,0.08410522,0.061133754,0.045201927,0.051500555,0.07373101,0.2830678,9.058407,0.39379087,0.20684092,0.20548211,6.605504,191.50577,102.45727,100351.15,0.3123379,1.7531697,0.17425689,0.115519196,0.99999994,0.43973377,453.92487,73.01274,0.008467177,0.30415082,425.11398,70.38208,0.15052265,0.11307418,0.10640501,0.10411431,0.105058596,0.09594445,0.09339617,0.09587167,0.13561298,1.1297593,0.15052265,3.1511784,104.0,0.03942862,0.01623171,2.0980392,0.090173796,139.35724,0.29170084,0.07066315,0.052566655,0.07189669,0.07131093,0.047591154,0.07955979,0.3147108,7.158871,0.44912416,0.14276147,0.527271,166.13986,130.1973,69353.64,0.32809368,118.719765,32.421192,254.0,186.0,226.0,0.014217235,0.28185222,0.076334395,0.05057535,0.075336196,0.06735062,0.049078055,0.08495772,0.31451547,2.444091,0.6663182,0.32897773,0.68282884,133.38097,37.333508,255.0,237.0,253.0,0.06600952,0.2794342,0.08018494,0.049209595,0.06919861,0.072052,0.050720215,0.079696655,0.31950378,4.5624,0.5916289,0.2614699,0.58042264,0
140.40198,122.62037,106.9801,43.198853,33.708206,38.100937,1.1450135,1.312412,1.1461979,17.781609,33.421875,33.421875,2779.6455,21161.057,13909.933,0.05028254,0.09596882,39.00286,59.17988,141.48112,58.802387,42.860336,126.15708,33.76438,241.0,184.0,215.0,0.001653282,0.14055201,0.11707228,0.0040962035,0.074408926,0.025258563,0.008172008,0.010766814,0.10933273,0.059345994,0.018951062,0.0016972318,0.013618654,0.099879645,0.018583871,0.06744456,0.23081945,0.5598148,0.86070293,0.28491098,0.9375387,7.0296516,37.230484,52.771988,3594.727,0.049925543,0.09273409,215.69312,186.80621,152.34933,28.922878,22.247204,47.03724,24.869684,67.777954,216.10797,19.379023,68.523575,28.691893,0.27087298,0.058338616,0.030384697,0.12248996,0.051891778,0.01004016,0.104998946,0.35098287,0.22175688,0.90405715,0.44726264,0.91550606,5.597637,21.138176,27.435577,773.64624,0.017808074,1.5179101,1.1452872,-1.4320145,0.99999994,0.060926788,306.75912,75.86182,0.024405349,0.4702661,375.705,62.57164,0.16527334,0.10454741,0.09435279,0.09176532,0.0947999,0.093576014,0.09801795,0.10921706,0.14845024,1.2207499,0.16527334,3.1353035,55.0,0.09273409,0.039122257,1.8536586,0.5141357,24.441738,0.2670529,0.08051651,0.035372596,0.11683564,0.08028396,0.017445585,0.116419494,0.28607333,1.4273229,0.75795394,0.19031243,0.9237454,72.38454,84.89409,10566.65,0.11827584,126.25439,33.084724,238.0,184.0,215.0,0.0015757241,0.26251537,0.09070053,0.036788203,0.120344125,0.09112659,0.01922163,0.116870135,0.26243344,0.6133834,0.8252888,0.26864755,0.9289159,121.84303,33.82973,241.0,181.0,204.0,0.003326416,0.26065063,0.08708191,0.033050537,0.12968445,0.073638916,0.015075684,0.11427307,0.2865448,0.36330914,0.86789125,0.29506323,0.96028334,1
103.794044,127.00464,131.7149,41.270374,36.665657,36.855118,0.8172461,0.7880205,0.96423894,-23.210594,-27.92086,27.92086,2896.7935,2147.929,1758.4241,-0.07371232,-0.09059391,96.04822,61.73573,131.77336,33.315456,36.871765,120.59869,37.829643,255.0,208.0,252.0,0.04303507,0.2165959,0.06829023,0.016364338,0.05730606,0.038772676,0.012049402,0.018780394,0.054040913,0.053022,0.019590892,0.01087611,0.03824006,0.058695484,0.018124277,0.07422617,0.24502508,3.789006,0.63079935,0.2836979,0.64672935,6.571219,103.93965,111.49875,37111.9,0.16613662,0.033789255,211.0208,213.72885,218.5181,37.099205,36.60568,35.496567,109.54817,10.154907,218.71754,19.86445,6.474507,35.416046,0.37486964,0.040145986,0.09176225,0.065172054,0.03388947,0.047966633,0.07194995,0.274244,8.083712,0.4155702,0.23118784,0.17786607,6.4734855,176.13951,96.58474,89868.09,0.29092804,1.7700925,0.16448995,-0.09773374,0.49999997,0.0010409302,312.19684,51.555084,0.0047198916,0.220743,259.5885,46.83661,0.14969228,0.11149804,0.10545852,0.10679493,0.103514515,0.09658854,0.09457699,0.09376958,0.13810657,1.1300191,0.14969228,3.1507459,85.0,0.033789255,0.015702605,2.1399999,0.057594918,218.18541,0.29251254,0.07065226,0.05222694,0.07346199,0.07126206,0.049000386,0.07823234,0.3126515,7.7661877,0.43432626,0.13490355,0.5192594,175.21886,133.62466,75336.805,0.33833268,120.6911,33.205,254.0,189.0,230.0,0.01698955,0.28432804,0.08049016,0.04823811,0.07647809,0.06630796,0.050912824,0.07840637,0.31483844,2.7339964,0.64573866,0.30669257,0.6614248,134.06934,42.640133,255.0,242.0,253.0,0.0755989,0.2773586,0.07966682,0.048654545,0.070984,0.072090484,0.0528807,0.080296904,0.31806797,5.39791,0.57059556,0.23726155,0.60320467,0
103.263245,126.2246,130.57327,42.340412,41.60331,42.24796,0.8180913,0.79084516,0.96669555,-22.961357,-27.310028,27.310028,15309.328,14648.3,15569.667,-0.06955059,-0.08512204,94.5424,67.226845,130.66382,48.365875,42.215794,119.85107,41.607674,255.0,190.0,251.0,0.03345803,0.21795282,0.07076646,0.018109985,0.053005718,0.03940686,0.011779857,0.01977619,0.051899765,0.046304516,0.021165907,0.009647987,0.035710648,0.05581426,0.020059954,0.073051125,0.25554797,2.8371954,0.6655387,0.29313758,0.7594652,6.440283,86.88424,100.74733,27765.229,0.1371964,0.043035552,204.51765,207.71602,212.83888,38.287777,37.264458,36.27468,109.977615,11.584477,213.05261,19.192259,6.844328,36.23203,0.36513877,0.04147178,0.07982538,0.06329903,0.04271905,0.046460867,0.062675394,0.29840973,8.20479,0.39214727,0.19208112,0.2156928,6.644416,181.11768,95.14325,84645.89,0.3152479,1.7300161,0.17231922,0.20413308,0.99999994,0.45757174,2242.628,135.228,0.005801936,0.25807357,2574.102,140.00572,0.1481867,0.10884891,0.10559353,0.11220524,0.1090625,0.10018481,0.0918413,0.08693462,0.13714242,1.106136,0.1481867,3.150025,82.0,0.043035552,0.017193126,1.8441558,0.04092941,307.02545,0.2960753,0.06898383,0.052547332,0.07113753,0.066058874,0.046078958,0.07618708,0.32293108,6.9068427,0.46497163,0.14602284,0.5794372,159.19745,127.10581,67707.07,0.32100293,119.94272,38.1706,254.0,185.0,227.0,0.014961051,0.28440475,0.07562581,0.049330123,0.08056176,0.06795745,0.04263133,0.08200141,0.31748736,1.8969629,0.6903021,0.32172966,0.7977048,140.12315,35.628258,255.0,237.0,253.0,0.06776428,0.2836914,0.07788086,0.049301147,0.06614685,0.0717926,0.051193237,0.07685852,0.32313538,4.187545,0.5850284,0.2616571,0.5755659,0
132.7935,73.34389,33.592327,92.30312,66.92355,45.468796,1.8105599,3.9530902,2.1833522,59.449615,99.20117,99.20117,334886.6,2.5643712e+06,787516.2,0.3776359,0.5451485,13.677622,211.02087,132.80975,46.85047,92.31222,86.56906,70.03757,255.0,215.0,254.0,0.044578113,0.06365276,0.109230116,0.0009118154,0.04557736,0.017887672,0.006349185,0.005263052,0.12332974,0.02327811,0.008803041,0.00044249865,0.004512145,0.086796775,0.014944386,0.07145683,0.4175645,0.29384083,0.945461,0.29237515,0.9920594,7.4626102,19.212925,48.694813,1695.3739,0.012711779,0.09994382,253.84451,216.63115,137.49756,4.0241127,31.964931,64.28978,26.767328,117.14094,253.94968,23.564957,64.04086,4.0173955,0.12771189,0.03420596,0.025527915,0.115128726,0.04519815,0.005568412,0.16951114,0.47714782,0.30590937,0.9152668,0.41112423,0.93218285,6.0645323,27.021103,35.524433,1163.5588,0.015692797,2.527005,0.5551154,-1.3980778,0.93749994,0.3870532,2766.6023,162.73032,0.327476,2.009641,5753.887,230.98543,0.08041174,0.084612176,0.123063594,0.17275211,0.21965419,0.107151106,0.085115895,0.06737564,0.059863564,0.685027,0.21965419,3.0369716,5.0,0.09994382,0.09874079,2.6031747,0.17567787,71.530754,0.22917406,0.06215765,0.02972116,0.10708467,0.05977084,0.01312746,0.09990413,0.39906,0.3694208,0.9057417,0.2500846,0.9884794,29.348063,48.6861,1881.2678,0.020073347,86.716965,69.88148,255.0,215.0,254.0,0.04387496,0.18139888,0.061289273,0.02002279,0.13478756,0.034700744,0.0038797548,0.10179608,0.4621249,0.45510617,0.9134409,0.27876356,0.9876522,108.6156,69.48699,255.0,231.0,254.0,0.06390386,0.1954253,0.057542745,0.025455711,0.14624047,0.030604918,0.0062187724,0.087337844,0.45117423,0.34600705,0.93459445,0.26720077,0.99056846,1
125.26378,120.0998,95.36333,46.925785,42.120537,53.060352,1.0429974,1.3135425,1.2593919,5.1639786,29.900452,29.900452,12724.416,146262.48,162698.05,0.01254195,0.10199338,40.650383,80.79674,128.18683,70.128716,46.405487,118.82477,43.173077,237.0,185.0,214.0,0.0010530044,0.18671207,0.10549861,0.008672555,0.06757303,0.031984102,0.0104250405,0.0150933415,0.08131831,0.056953274,0.021758776,0.004633351,0.022377888,0.08007509,0.020061212,0.06403311,0.22283024,1.2711484,0.74455774,0.2109496,0.9055254,7.220925,62.72681,70.64922,11304.123,0.12907478,0.09498876,195.17604,191.9361,180.93118,22.149832,16.249912,29.608341,47.602196,24.397038,199.03842,30.891094,40.01115,20.876503,0.28561142,0.055022202,0.038341533,0.110104404,0.052802112,0.010680427,0.12612504,0.32131284,0.17336856,0.92369705,0.51490057,0.9106792,5.37249,16.06828,20.719275,568.7661,0.0067802714,1.6129261,0.30195573,-1.8484346,0.99999994,0.2139615,773.4997,89.90047,0.010868864,0.4051476,741.9739,86.65121,0.13001849,0.10029848,0.08950586,0.0932274,0.15530758,0.096677385,0.09551049,0.10979487,0.1296594,1.0125306,0.15530758,3.1450183,25.0,0.09498876,0.047584154,2.2201834,0.17267746,72.77366,0.29195106,0.07856226,0.042753648,0.097849585,0.078552276,0.02935288,0.09467913,0.28629917,4.1003428,0.6007602,0.1385947,0.81493056,123.11705,116.653984,39276.664,0.2289215,118.76454,42.466244,233.0,185.0,214.0,0.000910888,0.29155222,0.08778649,0.045437228,0.09769204,0.09304004,0.030017445,0.10462995,0.2498446,1.3076756,0.74038446,0.21335171,0.8962114,121.134415,30.87941,237.0,175.0,194.0,0.00093078613,0.28089905,0.090789795,0.044662476,0.11042786,0.07803345,0.030044556,0.096832275,0.26831055,0.99089444,0.74475545,0.237129,0.869707,1
105.60137,130.14346,134.51265,37.54028,33.96554,34.319645,0.81142277,0.7850665,0.9675184,-24.542091,-28.911278,28.911278,5579.113,4331.124,4563.1797,-0.07298048,-0.08676972,95.165306,61.688652,134.58347,32.751778,34.338066,123.3014,34.80811,255.0,188.0,251.0,0.032399293,0.22049734,0.072048,0.016915016,0.05373494,0.039166152,0.012118737,0.020167904,0.051596336,0.046793137,0.02114377,0.009890163,0.036778394,0.0557628,0.020437825,0.07402742,0.24892205,2.743158,0.66637677,0.3078536,0.6879522,6.392072,83.523506,96.33232,25881.77,0.12871054,0.04399921,203.27635,206.48885,211.67033,38.680897,37.678234,36.686394,110.298355,11.777433,211.88004,18.180548,6.9537973,36.65262,0.35947523,0.04431487,0.076093294,0.06268222,0.0425656,0.05102041,0.06559767,0.29825073,8.4201355,0.3891999,0.18828823,0.21415725,6.6757784,182.90033,95.22676,86516.21,0.32069972,1.671745,0.19091734,0.28370625,0.99999994,0.4406186,500.75952,71.771736,0.0071500493,0.30370367,475.1922,69.68237,0.14391488,0.11109833,0.106997326,0.11396861,0.11003336,0.101163365,0.09386347,0.08950336,0.12945732,1.0817356,0.14391488,3.1553433,73.0,0.04399921,0.025334325,1.8441558,0.039936315,314.66025,0.29936257,0.06800612,0.052586045,0.07107214,0.066974886,0.047422953,0.07665049,0.3179248,6.626601,0.46579793,0.15370512,0.49812818,153.45494,123.24203,63582.176,0.31450582,123.4037,31.643892,254.0,184.0,227.0,0.014754814,0.2893726,0.077186435,0.048822578,0.07598954,0.06844625,0.041780327,0.079830766,0.3185715,2.1147017,0.6988841,0.33856878,0.7032878,138.24442,34.299522,255.0,231.0,252.0,0.05984497,0.28341675,0.07814026,0.049560547,0.06628418,0.07133484,0.052215576,0.077438354,0.3216095,3.912302,0.59891766,0.27404025,0.5719941,0
